ID,ROAD_NAME,ROAD_NO,ROAD_TYPE,ROAD_WIDTH,LENGTH,xcoord,ycoord
3737,,,Pucca,0,140331.42600,538552.71633,625118.58052
3737,,,Pucca,0,140331.42600,538552.75020,625118.58570
3737,,,Pucca,0,140331.42600,538552.78387,625118.59204
3737,,,Pucca,0,140331.42600,538552.81731,625118.59955
3737,,,Pucca,0,140331.42600,538552.85046,625118.60821
3737,,,Pucca,0,140331.42600,538552.88329,625118.61801
3737,,,Pucca,0,140331.42600,538552.91577,625118.62894
3737,,,Pucca,0,140331.42600,538552.94785,625118.64098
3737,,,Pucca,0,140331.42600,538552.97949,625118.65413
3737,,,Pucca,0,140331.42600,538553.01066,625118.66837
3737,,,Pucca,0,140331.42600,538553.04132,625118.68367
3737,,,Pucca,0,140331.42600,538553.07143,625118.70003
3737,,,Pucca,0,140331.42600,538553.10095,625118.71741
3737,,,Pucca,0,140331.42600,538553.12986,625118.73581
3737,,,Pucca,0,140331.42600,538553.15812,625118.75520
3737,,,Pucca,0,140331.42600,538553.18568,625118.77555
3737,,,Pucca,0,140331.42600,538553.21253,625118.79684
3737,,,Pucca,0,140331.42600,538553.23862,625118.81905
3737,,,Pucca,0,140331.42600,538553.26393,625118.84215
3737,,,Pucca,0,140331.42600,538553.28843,625118.86611
3737,,,Pucca,0,140331.42600,538553.31208,625118.89090
3737,,,Pucca,0,140331.42600,538553.33486,625118.91650
3737,,,Pucca,0,140331.42600,538553.35674,625118.94287
3737,,,Pucca,0,140331.42600,538553.37770,625118.96998
3737,,,Pucca,0,140331.42600,538553.39771,625118.99780
3737,,,Pucca,0,140331.42600,538553.41674,625119.02629
3737,,,Pucca,0,140331.42600,538553.43477,625119.05543
3737,,,Pucca,0,140331.42600,538553.45179,625119.08517
3737,,,Pucca,0,140331.42600,538553.46777,625119.11548
3737,,,Pucca,0,140331.42600,538553.48269,625119.14633
3737,,,Pucca,0,140331.42600,538553.49654,625119.17767
3737,,,Pucca,0,140331.42600,538553.50929,625119.20947
3737,,,Pucca,0,140331.42600,538553.52093,625119.24170
3737,,,Pucca,0,140331.42600,538553.53146,625119.27431
3737,,,Pucca,0,140331.42600,538553.54084,625119.30727
3737,,,Pucca,0,140331.42600,538553.54909,625119.34052
3737,,,Pucca,0,140331.42600,538553.55618,625119.37405
3737,,,Pucca,0,140331.42600,538553.56210,625119.40780
3737,,,Pucca,0,140331.42600,538553.56685,625119.44173
3737,,,Pucca,0,140331.42600,538553.57043,625119.47581
3737,,,Pucca,0,140331.42600,538553.57283,625119.50999
3737,,,Pucca,0,140331.42600,538553.57404,625119.54424
3737,,,Pucca,0,140331.42600,538553.57407,625119.57850
3737,,,Pucca,0,140331.42600,538553.57291,625119.61275
3737,,,Pucca,0,140331.42600,538553.57057,625119.64693
3737,,,Pucca,0,140331.42600,538553.56705,625119.68102
3737,,,Pucca,0,140331.42600,538553.56235,625119.71496
3737,,,Pucca,0,140331.42600,538553.55648,625119.74872
3737,,,Pucca,0,140331.42600,538553.54945,625119.78225
3737,,,Pucca,0,140331.42600,538532.09257,625167.73893
3737,,,Pucca,0,140331.42600,538532.10249,625167.78216
3737,,,Pucca,0,140331.42600,538532.11089,625167.82571
3737,,,Pucca,0,140331.42600,538532.11777,625167.86953
3737,,,Pucca,0,140331.42600,538532.12312,625167.91356
3737,,,Pucca,0,140331.42600,538532.12692,625167.95775
3737,,,Pucca,0,140331.42600,538532.12918,625168.00205
3737,,,Pucca,0,140331.42600,538532.12989,625168.04640
3737,,,Pucca,0,140331.42600,538532.12905,625168.09074
3737,,,Pucca,0,140331.42600,538532.12667,625168.13503
