"ID","xcoord","ycoord"
"1","540453.0","627869.0"
"1","540371.0","627992.0"
"1","540371.0","627990.0"
"1","540371.0","627991.0"
"0","540600.0","628350.0"
"0","540600.0","628351.0"
"1","540371.0","628167.0"
"1","540240.0","628076.0"
"1","540240.0","628077.0"
"1","540240.0","628075.0"
"1","540502.0","628323.0"
"1","540371.0","628168.0"
"1","540371.0","628169.0"
"1","540502.0","628253.0"
"0","540502.0","628254.0"
"0","540502.0","628255.0"
"1","540404.0","628024.0"
"1","540404.0","628023.0"
"1","540404.0","628022.0"
"1","540404.0","628014.0"
"1","540404.0","628013.0"
"1","540404.0","628012.0"
"1","540519.0","627872.0"
"1","540535.0","628335.0"
"0","540535.0","628334.0"
"1","540486.0","628186.0"
"1","540486.0","628187.0"
"1","540486.0","628188.0"
"1","540486.0","628189.0"
"1","540355.0","628165.0"
"1","540355.0","628153.0"
"1","540355.0","628149.0"
"0","540355.0","628146.0"
"0","540355.0","628147.0"
"1","540535.0","628301.0"
"1","540535.0","628302.0"
"1","540437.0","628117.0"
"1","540437.0","628110.0"
"1","540437.0","628109.0"
"1","540437.0","628108.0"
"0","540224.0","628108.0"
"0","540224.0","628109.0"
"0","540224.0","628110.0"
"1","540503.0","627871.0"
"1","540503.0","627873.0"
"1","540503.0","627872.0"
"1","540503.0","627874.0"
"0","540552.0","627905.0"
"1","540372.0","627806.0"
"0","540552.0","627904.0"
"0","540552.0","627906.0"
"1","540372.0","627803.0"
"1","540372.0","627802.0"
"1","540372.0","627801.0"
"1","540372.0","627800.0"
"1","540372.0","627799.0"
"1","540372.0","627798.0"
"1","540568.0","628299.0"
"1","540372.0","627797.0"
"1","540372.0","627796.0"
"1","540372.0","627795.0"
"1","540372.0","627794.0"
"1","540372.0","627793.0"
"1","540421.0","627965.0"
"0","540208.0","628069.0"
"0","540208.0","628070.0"
"1","540339.0","628136.0"
"1","540339.0","628137.0"
"0","540421.0","628033.0"
"1","540372.0","627992.0"
"1","540372.0","627991.0"
"1","540372.0","627990.0"
"1","540454.0","627866.0"
"1","540454.0","627867.0"
"1","540454.0","627868.0"
"1","540454.0","627869.0"
"1","540421.0","628190.0"
"1","540421.0","628189.0"
"1","540421.0","628188.0"
"1","540421.0","628187.0"
"1","540421.0","628186.0"
"1","540421.0","628185.0"
"1","540421.0","628184.0"
"1","540421.0","628183.0"
"1","540421.0","628182.0"
"1","540421.0","628181.0"
"1","540421.0","628180.0"
"1","540421.0","628179.0"
"0","540601.0","628350.0"
"1","540421.0","628178.0"
"0","540601.0","628351.0"
"1","540421.0","628177.0"
"0","540601.0","628354.0"
"1","540421.0","628174.0"
"0","540601.0","628355.0"
"0","540601.0","628352.0"
"0","540601.0","628353.0"
"1","540503.0","628255.0"
"1","540503.0","628154.0"
"1","540372.0","628169.0"
"1","540372.0","628168.0"
"1","540241.0","628073.0"
"1","540405.0","628023.0"
"1","540405.0","628022.0"
"1","540536.0","628105.0"
"0","540585.0","628288.0"
"0","540585.0","628289.0"
"1","540503.0","628316.0"
"1","540340.0","627597.0"
"0","540340.0","627590.0"
"0","540340.0","627589.0"
"0","540340.0","627584.0"
"0","540340.0","627585.0"
"0","540340.0","627583.0"
"1","540536.0","628275.0"
"1","540536.0","628274.0"
"1","540438.0","628107.0"
"1","540438.0","628108.0"
"1","540438.0","628109.0"
"1","540438.0","628110.0"
"0","540225.0","628112.0"
"1","540536.0","628295.0"
"0","540225.0","628108.0"
"1","540536.0","628297.0"
"0","540225.0","628109.0"
"1","540536.0","628296.0"
"0","540225.0","628110.0"
"1","540536.0","628299.0"
"0","540225.0","628111.0"
"1","540536.0","628298.0"
"1","540536.0","628301.0"
"1","540536.0","628300.0"
"0","540225.0","628107.0"
"1","540536.0","628304.0"
"1","540356.0","628155.0"
"1","540487.0","628186.0"
"1","540487.0","628187.0"
"1","540487.0","628188.0"
"1","540487.0","628189.0"
"1","540487.0","628193.0"
"1","540569.0","628283.0"
"1","540569.0","628286.0"
"1","540569.0","628287.0"
"1","540569.0","628284.0"
"0","540553.0","627905.0"
"1","540569.0","628290.0"
"0","540553.0","627904.0"
"0","540553.0","627907.0"
"1","540569.0","628288.0"
"1","540569.0","628289.0"
"1","540569.0","628298.0"
"1","540569.0","628299.0"
"1","540569.0","628297.0"
"1","540569.0","628302.0"
"1","540569.0","628300.0"
"1","540569.0","628301.0"
"0","540569.0","628306.0"
"0","540569.0","628307.0"
"0","540569.0","628305.0"
"0","540569.0","628310.0"
"1","540225.0","628122.0"
"0","540569.0","628309.0"
"1","540438.0","628112.0"
"1","540438.0","628113.0"
"1","540438.0","628114.0"
"1","540504.0","627871.0"
"1","540373.0","627806.0"
"1","540373.0","627804.0"
"1","540373.0","627803.0"
"1","540373.0","627802.0"
"1","540373.0","627801.0"
"1","540373.0","627800.0"
"1","540455.0","627866.0"
"1","540455.0","627867.0"
"1","540455.0","627868.0"
"1","540455.0","627869.0"
"0","540209.0","628069.0"
"0","540209.0","628070.0"
"0","540209.0","628071.0"
"1","540340.0","628138.0"
"1","540340.0","628136.0"
"1","540340.0","628137.0"
"1","540340.0","628135.0"
"1","540422.0","628175.0"
"1","540422.0","628169.0"
"1","540422.0","628166.0"
"1","540422.0","628165.0"
"1","540422.0","628164.0"
"1","540422.0","628163.0"
"1","540422.0","628162.0"
"1","540422.0","628161.0"
"1","540422.0","628160.0"
"1","540422.0","628159.0"
"1","540422.0","628158.0"
"1","540373.0","627992.0"
"1","540373.0","627991.0"
"1","540373.0","627990.0"
"0","540602.0","628350.0"
"0","540602.0","628351.0"
"0","540602.0","628354.0"
"0","540602.0","628355.0"
"0","540602.0","628352.0"
"1","540455.0","627910.0"
"1","540422.0","628190.0"
"1","540422.0","628189.0"
"1","540422.0","628188.0"
"1","540422.0","628187.0"
"1","540422.0","628186.0"
"1","540422.0","628185.0"
"1","540422.0","628184.0"
"1","540422.0","628183.0"
"1","540422.0","628182.0"
"1","540422.0","628181.0"
"1","540422.0","628180.0"
"1","540422.0","628179.0"
"1","540422.0","628178.0"
"1","540422.0","628177.0"
"1","540242.0","628052.0"
"1","540504.0","628255.0"
"1","540504.0","628273.0"
"1","540504.0","628275.0"
"1","540504.0","628274.0"
"1","540504.0","628277.0"
"1","540504.0","628276.0"
"1","540504.0","628278.0"
"1","540504.0","628280.0"
"1","540373.0","628169.0"
"1","540373.0","628168.0"
"0","540586.0","628288.0"
"0","540586.0","628289.0"
"1","540406.0","628097.0"
"1","540504.0","628309.0"
"1","540537.0","628105.0"
"0","540537.0","628104.0"
"1","540537.0","628273.0"
"1","540537.0","628275.0"
"1","540537.0","628274.0"
"1","540537.0","628277.0"
"1","540537.0","628276.0"
"1","540537.0","628285.0"
"1","540537.0","628284.0"
"1","540537.0","628297.0"
"1","540537.0","628296.0"
"0","540341.0","627588.0"
"1","540537.0","628299.0"
"0","540341.0","627589.0"
"1","540537.0","628298.0"
"0","540341.0","627586.0"
"0","540341.0","627587.0"
"1","540537.0","628300.0"
"0","540341.0","627584.0"
"0","540341.0","627585.0"
"0","540308.0","627972.0"
"0","540308.0","627973.0"
"0","540308.0","627971.0"
"0","540308.0","627968.0"
"0","540308.0","627969.0"
"1","540439.0","628108.0"
"1","540439.0","628109.0"
"1","540439.0","628110.0"
"1","540439.0","628111.0"
"1","540439.0","628112.0"
"1","540439.0","628113.0"
"1","540439.0","628114.0"
"1","540439.0","628115.0"
"1","540439.0","628117.0"
"1","540226.0","628120.0"
"1","540488.0","628186.0"
"1","540488.0","628187.0"
"1","540488.0","628188.0"
"1","540226.0","628113.0"
"1","540488.0","628189.0"
"0","540226.0","628114.0"
"1","540488.0","628190.0"
"0","540226.0","628115.0"
"1","540488.0","628191.0"
"1","540488.0","628192.0"
"1","540488.0","628193.0"
"1","540226.0","628107.0"
"1","540357.0","628164.0"
"1","540357.0","628154.0"
"1","540570.0","628282.0"
"1","540570.0","628283.0"
"1","540570.0","628286.0"
"1","540570.0","628287.0"
"1","540570.0","628284.0"
"1","540570.0","628285.0"
"0","540554.0","627905.0"
"1","540570.0","628290.0"
"0","540554.0","627904.0"
"1","540570.0","628291.0"
"0","540554.0","627907.0"
"1","540570.0","628288.0"
"0","540554.0","627906.0"
"1","540570.0","628289.0"
"1","540570.0","628292.0"
"1","540570.0","628293.0"
"1","540570.0","628298.0"
"1","540570.0","628299.0"
"1","540570.0","628297.0"
"1","540570.0","628302.0"
"1","540570.0","628300.0"
"1","540570.0","628301.0"
"0","540570.0","628306.0"
"0","540570.0","628307.0"
"0","540570.0","628305.0"
"0","540570.0","628310.0"
"0","540570.0","628308.0"
"0","540570.0","628309.0"
"1","540505.0","627871.0"
"1","540505.0","627870.0"
