ID,ROAD_NAME,ROAD_NO,ROAD_TYPE,ROAD_WIDTH,LENGTH,xcoord,ycoord
1340,,,Pucca,0,223324.80100,541549.92000,629724.82000
1340,,,Pucca,0,223324.80100,541597.53126,629719.58279
1340,,,Pucca,0,223324.80100,541597.56189,629719.89454
1340,,,Pucca,0,223324.80100,541604.04218,629718.87134
1340,,,Pucca,0,223324.80100,541603.87513,629717.05422
1340,,,Pucca,0,223324.80100,541649.74148,629709.34165
1340,,,Pucca,0,223324.80100,541688.34570,629701.04504
1340,,,Pucca,0,223324.80100,541737.18475,629691.95652
1340,,,Pucca,0,223324.80100,541737.32834,629693.98641
1340,,,Pucca,0,223324.80100,541748.26350,629691.93397
1340,,,Pucca,0,223324.80100,541748.06764,629690.09043
1340,,,Pucca,0,223324.80100,541808.77103,629679.57955
1340,,,Pucca,0,223324.80100,541839.88267,629675.36714
1340,,,Pucca,0,223324.80100,541862.35459,629673.96139
1340,,,Pucca,0,223324.80100,541867.31394,629673.83113
1340,,,Pucca,0,223324.80100,541867.43381,629675.74849
1340,,,Pucca,0,223324.80100,541876.42271,629675.74849
1340,,,Pucca,0,223324.80100,541876.29132,629673.59532
1340,,,Pucca,0,223324.80100,541910.75619,629672.69004
1340,,,Pucca,0,223324.80100,541945.12532,629672.62999
1340,,,Pucca,0,223324.80100,541983.88539,629672.94023
1340,,,Pucca,0,223324.80100,542008.40524,629674.98415
1340,,,Pucca,0,223324.80100,542014.98000,629675.69000
1340,,,Pucca,0,223324.80100,542017.32000,629675.77000
1340,,,Pucca,0,223324.80100,542084.84000,629678.49000
1340,,,Pucca,0,223324.80100,542149.77334,629681.09126
1340,,,Pucca,0,223324.80100,542150.29179,629672.10481
1340,,,Pucca,0,223324.80100,542085.20126,629669.49725
1340,,,Pucca,0,223324.80100,542017.67652,629666.62089
1340,,,Pucca,0,223324.80100,542017.63071,629666.62812
1340,,,Pucca,0,223324.80100,542017.58468,629666.63374
1340,,,Pucca,0,223324.80100,542017.53847,629666.63776
1340,,,Pucca,0,223324.80100,542017.49216,629666.64016
1340,,,Pucca,0,223324.80100,542017.44579,629666.64095
1340,,,Pucca,0,223324.80100,542017.39942,629666.64013
1340,,,Pucca,0,223324.80100,542017.35310,629666.63769
1340,,,Pucca,0,223324.80100,542017.30690,629666.63365
1340,,,Pucca,0,223324.80100,542017.26087,629666.62799
1340,,,Pucca,0,223324.80100,542017.21506,629666.62074
1340,,,Pucca,0,223324.80100,542017.16954,629666.61190
1340,,,Pucca,0,223324.80100,542017.12435,629666.60148
1340,,,Pucca,0,223324.80100,542017.07955,629666.58949
1340,,,Pucca,0,223324.80100,542017.03519,629666.57595
1340,,,Pucca,0,223324.80100,542016.99133,629666.56087
1340,,,Pucca,0,223324.80100,542016.94802,629666.54428
1340,,,Pucca,0,223324.80100,542016.90532,629666.52618
1340,,,Pucca,0,223324.80100,542016.86327,629666.50662
1340,,,Pucca,0,223324.80100,542016.82193,629666.48560
1340,,,Pucca,0,223324.80100,542016.78135,629666.46315
1340,,,Pucca,0,223324.80100,542016.74157,629666.43931
1340,,,Pucca,0,223324.80100,542016.70265,629666.41409
1340,,,Pucca,0,223324.80100,542016.66463,629666.38753
1340,,,Pucca,0,223324.80100,542016.62755,629666.35967
1340,,,Pucca,0,223324.80100,542016.59147,629666.33053
1340,,,Pucca,0,223324.80100,542016.55642,629666.30016
1340,,,Pucca,0,223324.80100,542016.52246,629666.26858
1340,,,Pucca,0,223324.80100,542016.48961,629666.23584
1340,,,Pucca,0,223324.80100,542016.45792,629666.20198
1340,,,Pucca,0,223324.80100,542016.42743,629666.16703
1340,,,Pucca,0,223324.80100,542016.39818,629666.13104
1340,,,Pucca,0,223324.80100,542016.37019,629666.09406
1340,,,Pucca,0,223324.80100,542016.34351,629666.05613
1340,,,Pucca,0,223324.80100,542016.31817,629666.01729
1340,,,Pucca,0,223324.80100,542016.29420,629665.97759
1340,,,Pucca,0,223324.80100,542016.27162,629665.93708
1340,,,Pucca,0,223324.80100,542016.25046,629665.89580
1340,,,Pucca,0,223324.80100,542016.23076,629665.85382
1340,,,Pucca,0,223324.80100,542016.21253,629665.81118
1340,,,Pucca,0,223324.80100,542016.19579,629665.76793
1340,,,Pucca,0,223324.80100,542016.18057,629665.72412
1340,,,Pucca,0,223324.80100,542016.16688,629665.67980
1340,,,Pucca,0,223324.80100,542016.15475,629665.63504
1340,,,Pucca,0,223324.80100,542016.14418,629665.58989
1340,,,Pucca,0,223324.80100,542016.13519,629665.54439
1340,,,Pucca,0,223324.80100,542016.12779,629665.49861
1340,,,Pucca,0,223324.80100,542016.12198,629665.45259
1340,,,Pucca,0,223324.80100,542016.11778,629665.40641
1340,,,Pucca,0,223324.80100,542016.11520,629665.36010
1340,,,Pucca,0,223324.80100,542016.11422,629665.31373
1340,,,Pucca,0,223324.80100,542016.11486,629665.26736
1340,,,Pucca,0,223324.80100,542016.11712,629665.22104
1340,,,Pucca,0,223324.80100,542016.12098,629665.17482
1340,,,Pucca,0,223324.80100,542016.12646,629665.12877
1340,,,Pucca,0,223324.80100,542016.13353,629665.08293
1340,,,Pucca,0,223324.80100,542016.14219,629665.03737
1340,,,Pucca,0,223324.80100,542016.15244,629664.99214
1340,,,Pucca,0,223324.80100,542016.16425,629664.94729
1340,,,Pucca,0,223324.80100,542016.17762,629664.90288
1340,,,Pucca,0,223324.80100,542016.19252,629664.85897
1340,,,Pucca,0,223324.80100,542016.20895,629664.81559
1340,,,Pucca,0,223324.80100,542016.22687,629664.77282
1340,,,Pucca,0,223324.80100,542016.24627,629664.73070
1340,,,Pucca,0,223324.80100,542016.26713,629664.68927
1340,,,Pucca,0,223324.80100,542016.28942,629664.64860
1340,,,Pucca,0,223324.80100,542016.31311,629664.60873
1340,,,Pucca,0,223324.80100,542016.33817,629664.56971
1340,,,Pucca,0,223324.80100,542016.36458,629664.53158
1340,,,Pucca,0,223324.80100,542016.39229,629664.49440
1340,,,Pucca,0,223324.80100,542016.42129,629664.45820
1340,,,Pucca,0,223324.80100,542016.45153,629664.42304
1340,,,Pucca,0,223324.80100,542016.48297,629664.38895
1340,,,Pucca,0,223324.80100,542016.51558,629664.35597
1340,,,Pucca,0,223324.80100,542016.54932,629664.32415
1340,,,Pucca,0,223324.80100,542016.58415,629664.29353
1340,,,Pucca,0,223324.80100,542016.62002,629664.26413
1340,,,Pucca,0,223324.80100,542016.65689,629664.23600
1340,,,Pucca,0,223324.80100,542016.69472,629664.20917
1340,,,Pucca,0,223324.80100,542016.73346,629664.18368
1340,,,Pucca,0,223324.80100,542016.77307,629664.15955
1340,,,Pucca,0,223324.80100,542016.81349,629664.13681
1340,,,Pucca,0,223324.80100,542016.85468,629664.11550
1340,,,Pucca,0,223324.80100,542016.89658,629664.09563
1340,,,Pucca,0,223324.80100,542016.93916,629664.07723
1340,,,Pucca,0,223324.80100,542016.98234,629664.06032
1340,,,Pucca,0,223324.80100,542017.02609,629664.04493
1340,,,Pucca,0,223324.80100,542017.07035,629664.03107
1340,,,Pucca,0,223324.80100,542017.11506,629664.01876
1340,,,Pucca,0,223324.80100,542017.16018,629664.00801
1340,,,Pucca,0,223324.80100,542017.20564,629663.99884
1340,,,Pucca,0,223324.80100,542017.25139,629663.99126
1340,,,Pucca,0,223324.80100,542017.29738,629663.98528
1340,,,Pucca,0,223324.80100,542017.34355,629663.98090
1340,,,Pucca,0,223324.80100,542017.38985,629663.97813
1340,,,Pucca,0,223324.80100,542017.43621,629663.97697
1340,,,Pucca,0,223324.80100,542017.48259,629663.97743
1340,,,Pucca,0,223324.80100,542017.52892,629663.97951
1340,,,Pucca,0,223324.80100,542017.57515,629663.98319
1340,,,Pucca,0,223324.80100,542017.62122,629663.98848
1340,,,Pucca,0,223324.80100,542017.66709,629663.99537
1340,,,Pucca,0,223324.80100,542017.71268,629664.00386
1340,,,Pucca,0,223324.80100,542017.75795,629664.01393
1340,,,Pucca,0,223324.80100,542085.30829,629666.74273
1340,,,Pucca,0,223324.80100,542150.45062,629669.35162
1340,,,Pucca,0,223324.80100,542150.96907,629660.36517
1340,,,Pucca,0,223324.80100,542085.67000,629657.75000
1340,,,Pucca,0,223324.80100,542018.09000,629655.02000
1340,,,Pucca,0,223324.80100,542002.84000,629654.51000
1340,,,Pucca,0,223324.80100,542001.12000,629652.99000
1340,,,Pucca,0,223324.80100,542000.66225,629652.50174
1340,,,Pucca,0,223324.80100,541987.09587,629652.19687
1340,,,Pucca,0,223324.80100,541986.04156,629654.96135
1340,,,Pucca,0,223324.80100,541937.04646,629653.24809
1340,,,Pucca,0,223324.80100,541921.23658,629652.89366
1340,,,Pucca,0,223324.80100,541895.75113,629653.20257
1340,,,Pucca,0,223324.80100,541895.73684,629653.67473
1340,,,Pucca,0,223324.80100,541861.48560,629654.37860
1340,,,Pucca,0,223324.80100,541837.95721,629655.85286
1340,,,Pucca,0,223324.80100,541805.78879,629660.20048
1340,,,Pucca,0,223324.80100,541756.89819,629668.65601
1340,,,Pucca,0,223324.80100,541756.54515,629667.10337
1340,,,Pucca,0,223324.80100,541742.66447,629669.65151
1340,,,Pucca,0,223324.80100,541742.98148,629671.06288
1340,,,Pucca,0,223324.80100,541738.70083,629671.80321
1340,,,Pucca,0,223324.80100,541684.51468,629681.91689
1340,,,Pucca,0,223324.80100,541646.08001,629690.18004
1340,,,Pucca,0,223324.80100,541605.52477,629697.01141
1340,,,Pucca,0,223324.80100,541604.73613,629694.79611
1340,,,Pucca,0,223324.80100,541594.47563,629696.66165
1340,,,Pucca,0,223324.80100,541594.58427,629698.96089
1340,,,Pucca,0,223324.80100,541547.89507,629704.10962
1340,,,Pucca,0,223324.80100,541488.20817,629709.25452
1340,,,Pucca,0,223324.80100,541460.24448,629710.87581
